Date,Generated (kWh),Efficiency,System Name,Location,System Size (kW),Solar_Irradiance,Temperature_2m,Cloud_Cover
1/26/2025,57.441,0.625718954,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,4.27,4.8,82
1/26/2025,87.078,1.339661538,Feuerwehr,Switzerland,65,7.86,5.2,74
1/26/2025,802.657,1.582837705,siris-D-500kW,Greece,507.1,5.65,6.3,80
1/26/2025,701.569,6.496009259,Nugali,Brazil,108,24.55,24.9,62
1/26/2025,17.881,0.35762,Wray Farms,United Kingdom,50,2.18,3.5,79
1/26/2025,1521.847,6.021870054,Wannon Water,Australia,252.72,27.32,18.9,68
1/26/2025,1358.421,3.237187522,MAWC,Maldives,419.63,17.9,26.5,95
1/26/2025,294.124,2.614435556,DeCrescent 178kW PV,United States,112.5,16.6,24,73
1/26/2025,502,0.995291202,Pentaari,Greece,504.375,8.47,3.9,80
1/27/2025,484.875,4.489583333,Nugali,Brazil,108,23.21,24.4,90
1/27/2025,23.034,0.354369231,Feuerwehr,Switzerland,65,1.4,5,100
1/27/2025,450.47,0.903795995,Schipper Power- Three,Netherlands,498.42,4.64,8.4,58
1/27/2025,121.766,1.326427015,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,4.53,5.1,93
1/27/2025,1586.9,3.129363045,siris-D-500kW,Greece,507.1,10.09,7.4,57
1/27/2025,1185.2,4.689775245,Wannon Water,Australia,252.72,26.7,23.2,48
1/27/2025,1776,3.521189591,Pentaari,Greece,504.375,11.57,4.4,41
1/27/2025,1168.811,2.785337083,MAWC,Maldives,419.63,7.39,26,100
1/27/2025,425.3,3.780444444,DeCrescent 178kW PV,United States,112.5,14.42,24.5,82
1/27/2025,75.316,1.50632,Wray Farms,United Kingdom,50,4.93,6.9,64
1/28/2025,422,0.836679058,Pentaari,Greece,504.375,11.58,3.7,56
1/28/2025,179.94,0.361020826,Schipper Power- Three,Netherlands,498.42,2.52,7.5,67
1/28/2025,33.186,0.510553846,Feuerwehr,Switzerland,65,3.16,5,100
1/28/2025,161.82,0.319108657,siris-D-500kW,Greece,507.1,9.95,7.7,73
1/28/2025,604.808,1.441288754,MAWC,Maldives,419.63,11.67,26.4,100
1/28/2025,25.938,0.28254902,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,1.95,5,91
1/28/2025,28.834,0.57668,Wray Farms,United Kingdom,50,2.58,7.8,92
1/28/2025,452.876,4.193296296,Nugali,Brazil,108,15.6,24.5,90
1/28/2025,430.849,3.829768889,DeCrescent 178kW PV,United States,112.5,18.04,25.4,80
1/28/2025,1420.157,5.619487971,Wannon Water,Australia,252.72,22.19,18.1,77
1/29/2025,978.411,3.871521842,Wannon Water,Australia,252.72,19.22,16.3,96
1/29/2025,33.31,0.296088889,DeCrescent 178kW PV,United States,112.5,20.33,25.7,73
1/29/2025,342.53,3.171574074,Nugali,Brazil,108,18.4,24.1,98
1/29/2025,177.232,1.930631808,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,6.57,3.4,65
1/29/2025,1732.302,4.128165288,MAWC,Maldives,419.63,22.61,27.8,90
1/29/2025,65.65,1.313,Wray Farms,United Kingdom,50,5.36,5.8,71
1/29/2025,79.335,1.220538462,Feuerwehr,Switzerland,65,7.2,5.5,74
1/29/2025,200.56,0.402391557,Schipper Power- Three,Netherlands,498.42,4.27,6.8,92
1/29/2025,380,0.753407683,Pentaari,Greece,504.375,7.07,6.2,93
1/30/2025,101.491,2.02982,Wray Farms,United Kingdom,50,6.11,3,28
1/30/2025,248.53,0.498635689,Schipper Power- Three,Netherlands,498.42,2.73,5.1,77
1/30/2025,61.014,0.938676923,Feuerwehr,Switzerland,65,5.98,2.8,91
1/30/2025,211.205,1.877377778,DeCrescent 178kW PV,United States,112.5,15.76,24.1,91
1/30/2025,1403.913,3.345597312,MAWC,Maldives,419.63,18.23,27.8,95
1/30/2025,669,1.326394052,Pentaari,Greece,504.375,8.02,7.5,83
1/30/2025,133.764,1.457124183,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,8.52,2.6,43
1/30/2025,482.374,4.466425926,Nugali,Brazil,108,15.36,23.6,97
1/30/2025,1104.917,4.372099557,Wannon Water,Australia,252.72,17.81,17.1,89
1/31/2025,426.861,3.952416667,Nugali,Brazil,108,22.05,23.7,64
1/31/2025,1221.828,2.409441925,siris-D-500kW,Greece,507.1,10.3,9.1,41
1/31/2025,536.41,1.076220858,Schipper Power- Three,Netherlands,498.42,5.91,3.1,36
1/31/2025,64.12,0.698474946,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,7.78,2,75
1/31/2025,2375,4.708798017,Pentaari,Greece,504.375,10.09,6.6,32
1/31/2025,28.371,0.436476923,Feuerwehr,Switzerland,65,1.9,3.6,98
1/31/2025,1588.186,6.284370054,Wannon Water,Australia,252.72,23.85,17.6,61
1/31/2025,672.551,1.602723828,MAWC,Maldives,419.63,15.86,26.8,81
1/31/2025,60.969,0.541946667,DeCrescent 178kW PV,United States,112.5,17.02,24.6,91
1/31/2025,18.466,0.36932,Wray Farms,United Kingdom,50,1.54,4.4,100
2/1/2025,1439.734,5.69695315,Wannon Water,Australia,252.72,30.32,19.5,0
2/1/2025,1139.438,2.715339704,MAWC,Maldives,419.63,22.89,27.2,67
2/1/2025,8.669,0.077057778,DeCrescent 178kW PV,United States,112.5,19.48,25.7,80
2/1/2025,12.791,0.25582,Wray Farms,United Kingdom,50,2.66,5,99
2/1/2025,393.216,3.640888889,Nugali,Brazil,108,15.12,23.5,98
2/1/2025,66.505,0.724455338,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,2.04,1.7,100
2/1/2025,16.425,0.252692308,Feuerwehr,Switzerland,65,4.06,1.8,100
2/1/2025,2197.686,4.333831591,siris-D-500kW,Greece,507.1,10.96,8.7,42
2/1/2025,566.5,1.13659163,Schipper Power- Three,Netherlands,498.42,6.51,1.2,1
2/1/2025,2213,4.387608426,Pentaari,Greece,504.375,10.85,4.9,67
2/2/2025,7.442,0.066151111,DeCrescent 178kW PV,United States,112.5,22.25,26.3,69
2/2/2025,612.58,1.229043778,Schipper Power- Three,Netherlands,498.42,6.62,-0.3,48
2/2/2025,288,0.571003717,Pentaari,Greece,504.375,6.88,4.9,94
2/2/2025,423.865,3.924675926,Nugali,Brazil,108,16.05,24,97
2/2/2025,1881.209,4.483018373,MAWC,Maldives,419.63,23.8,27.7,64
2/2/2025,104.521,2.09042,Wray Farms,United Kingdom,50,6.6,2.5,54
2/2/2025,492.759,0.971719582,siris-D-500kW,Greece,507.1,4.62,7.6,82
2/2/2025,16.905,0.260076923,Feuerwehr,Switzerland,65,4.35,1.4,90
2/2/2025,1085.886,4.296794872,Wannon Water,Australia,252.72,23.41,24.5,41
2/2/2025,30.332,0.330413943,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,3.7,1.6,90
2/3/2025,1876.69,4.472249363,MAWC,Maldives,419.63,24.84,27.7,9
2/3/2025,31.803,0.346437908,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,5.05,1.9,80
2/3/2025,28.506,0.57012,Wray Farms,United Kingdom,50,2.75,4.6,81
2/3/2025,16.695,0.256846154,Feuerwehr,Switzerland,65,4.97,0.9,93
2/3/2025,1.362,0.012106667,DeCrescent 178kW PV,United States,112.5,22.44,26.2,54
2/3/2025,638.46,1.280967858,Schipper Power- Three,Netherlands,498.42,6.66,0.4,43
2/3/2025,1691.229,3.335099586,siris-D-500kW,Greece,507.1,9.2,7.2,64
2/3/2025,1389.559,5.498413264,Wannon Water,Australia,252.72,23.19,28.1,38
2/3/2025,655.542,6.069833333,Nugali,Brazil,108,19.66,24.8,87
2/3/2025,1097,2.174969021,Pentaari,Greece,504.375,4.27,6.4,100
2/4/2025,79.392,1.221415385,Feuerwehr,Switzerland,65,6.31,0,74
2/4/2025,160.977,1.753562092,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,8.07,0.8,56
2/4/2025,219.55,0.440491955,Schipper Power- Three,Netherlands,498.42,3.46,3,95
2/4/2025,1035.003,4.095453466,Wannon Water,Australia,252.72,24.44,21.7,54
2/4/2025,424.45,3.930092593,Nugali,Brazil,108,19.59,25.3,98
2/4/2025,93.215,0.828577778,DeCrescent 178kW PV,United States,112.5,22.63,26.5,73
2/4/2025,225,0.446096654,Pentaari,Greece,504.375,4,3.7,100
2/4/2025,49.434,0.98868,Wray Farms,United Kingdom,50,3.78,7.2,62
2/4/2025,1719.521,4.097707504,MAWC,Maldives,419.63,24.11,27.3,26
2/4/2025,434.327,0.856491816,siris-D-500kW,Greece,507.1,2.72,6.3,100
2/5/2025,377.986,3.49987037,Nugali,Brazil,108,20.35,25.9,96
2/5/2025,2462.1,4.855255374,siris-D-500kW,Greece,507.1,10.02,3.9,40
2/5/2025,181.475,1.976851852,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,9.69,0.7,21
2/5/2025,319.983,2.844293333,DeCrescent 178kW PV,United States,112.5,21.95,26.8,38
2/5/2025,63.762,1.27524,Wray Farms,United Kingdom,50,5.76,4.6,41
2/5/2025,2005.277,4.778678836,MAWC,Maldives,419.63,24.85,27.6,13
2/5/2025,530.09,1.063540789,Schipper Power- Three,Netherlands,498.42,6.41,5,66
2/5/2025,2518,4.992317224,Pentaari,Greece,504.375,12.99,3.4,30
2/5/2025,998.422,3.950704337,Wannon Water,Australia,252.72,23.63,17.9,72
2/5/2025,32.475,0.499615385,Feuerwehr,Switzerland,65,8.11,-1,50
2/6/2025,1457.552,5.767458056,Wannon Water,Australia,252.72,28.41,20.3,23
2/6/2025,288.658,2.672759259,Nugali,Brazil,108,13.01,26.3,98
2/6/2025,1592.662,3.140725695,siris-D-500kW,Greece,507.1,12.02,2.7,25
2/6/2025,1862.082,4.437437743,MAWC,Maldives,419.63,23.02,27.8,39
2/6/2025,0.224,0.001991111,DeCrescent 178kW PV,United States,112.5,19.84,25.6,45
2/6/2025,181.991,1.982472767,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,8.84,0.1,36
2/6/2025,6.825,0.105,Feuerwehr,Switzerland,65,2.82,1.1,88
2/6/2025,2520,4.996282528,Pentaari,Greece,504.375,12.95,2.3,2
2/6/2025,92.365,1.8473,Wray Farms,United Kingdom,50,6.27,2.2,13
2/6/2025,534.16,1.071706593,Schipper Power- Three,Netherlands,498.42,5.41,3.7,53
2/7/2025,6.017,0.053484444,DeCrescent 178kW PV,United States,112.5,18.54,25.8,97
2/7/2025,458,0.908054523,Pentaari,Greece,504.375,7.28,1.9,88
2/7/2025,71.004,1.092369231,Feuerwehr,Switzerland,65,7.23,1.5,99
2/7/2025,15.063,0.30126,Wray Farms,United Kingdom,50,2.79,3.8,72
2/7/2025,328.544,3.042074074,Nugali,Brazil,108,13.46,24.8,92
2/7/2025,798.2,1.902151896,MAWC,Maldives,419.63,22.69,27.4,84
2/7/2025,2561.508,5.051287714,siris-D-500kW,Greece,507.1,11.25,3.5,66
2/7/2025,68.074,0.741546841,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,4.55,0.5,98
2/7/2025,281.67,0.565125798,Schipper Power- Three,Netherlands,498.42,4.65,2.6,83
2/7/2025,1049.298,4.152018044,Wannon Water,Australia,252.72,21.61,18.5,61
2/8/2025,20.396,0.181297778,DeCrescent 178kW PV,United States,112.5,16.61,25.3,98
2/8/2025,13.627,0.27254,Wray Farms,United Kingdom,50,1.5,4,100
2/8/2025,1394.744,3.323747111,MAWC,Maldives,419.63,23.99,27.9,77
2/8/2025,180.839,1.969923747,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,9.84,-0.3,57
2/8/2025,2492.55,4.915302702,siris-D-500kW,Greece,507.1,10.97,1.3,25
2/8/2025,80.571,1.239553846,Feuerwehr,Switzerland,65,8.78,1.5,52
2/8/2025,296.514,2.7455,Nugali,Brazil,108,18.1,24.3,87
2/8/2025,2317,4.593804213,Pentaari,Greece,504.375,10.14,1.5,78
2/8/2025,899.581,3.5595956,Wannon Water,Australia,252.72,15.8,17.5,94
2/8/2025,346.2,0.69459492,Schipper Power- Three,Netherlands,498.42,3.51,3.8,96
2/9/2025,611.117,2.418158436,Wannon Water,Australia,252.72,14.07,19.1,75
2/9/2025,85.14,1.309846154,Feuerwehr,Switzerland,65,6,2.4,76
2/9/2025,309.57,0.621102684,Schipper Power- Three,Netherlands,498.42,3.94,3.3,98
2/9/2025,132.841,1.447069717,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,5.82,1.5,94
2/9/2025,0.262,0.002328889,DeCrescent 178kW PV,United States,112.5,18.93,25.3,95
2/9/2025,33.332,0.66664,Wray Farms,United Kingdom,50,3.24,5.6,98
2/9/2025,1223,2.424783147,Pentaari,Greece,504.375,13.57,0.4,9
2/9/2025,1533.373,3.65410719,MAWC,Maldives,419.63,24.71,27.8,62
2/9/2025,786.784,7.285037037,Nugali,Brazil,108,27.82,25.4,21
2/9/2025,2017.34,3.978189706,siris-D-500kW,Greece,507.1,9.19,0.8,40
2/10/2025,1357.029,5.369693732,Wannon Water,Australia,252.72,20.22,20.7,44
2/10/2025,1817,3.602478315,Pentaari,Greece,504.375,11.74,0.6,53
2/10/2025,282.01,0.565807953,Schipper Power- Three,Netherlands,498.42,4.41,2,88
2/10/2025,43.79,0.477015251,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,2.4,2,99
2/10/2025,736.992,6.824,Nugali,Brazil,108,27.36,26,50
2/10/2025,2326.027,4.58691974,siris-D-500kW,Greece,507.1,10.65,0.6,45
2/10/2025,5.365,0.1073,Wray Farms,United Kingdom,50,1.83,4.6,99
2/10/2025,1423.602,3.392517218,MAWC,Maldives,419.63,25.15,27.7,42
2/10/2025,0.316,0.002808889,DeCrescent 178kW PV,United States,112.5,18.14,25.2,92
2/10/2025,53.556,0.823938462,Feuerwehr,Switzerland,65,5.65,1.7,99
2/11/2025,22.563,0.347123077,Feuerwehr,Switzerland,65,3,4.3,100
2/11/2025,1712.113,6.774742798,Wannon Water,Australia,252.72,27.46,22,12
2/11/2025,7.498,0.14996,Wray Farms,United Kingdom,50,1.69,4.1,100
2/11/2025,2227,4.415365551,Pentaari,Greece,504.375,11.65,0.6,50
2/11/2025,0.73,0.006488889,DeCrescent 178kW PV,United States,112.5,20.13,26.4,71
2/11/2025,79.6,0.159704667,Schipper Power- Three,Netherlands,498.42,1.45,2.8,100
2/11/2025,1971.267,4.697631247,MAWC,Maldives,419.63,25.29,27.8,63
2/11/2025,750.11,6.945462963,Nugali,Brazil,108,26.01,27.3,46
2/11/2025,2615.635,5.15802603,siris-D-500kW,Greece,507.1,12.51,0.7,30
2/11/2025,45.164,0.491982571,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,2.64,2.6,100
2/12/2025,86.875,0.946350763,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,4.37,2.8,100
2/12/2025,1713.789,6.781374644,Wannon Water,Australia,252.72,28.14,24.4,19
2/12/2025,681.022,6.305759259,Nugali,Brazil,108,25.38,26.8,57
2/12/2025,549,1.088475836,Pentaari,Greece,504.375,5.71,1.1,87
2/12/2025,2654.357,5.234385723,siris-D-500kW,Greece,507.1,12.86,1.3,31
2/12/2025,17.405,0.3481,Wray Farms,United Kingdom,50,3.68,4.2,95
2/12/2025,0.921,0.008186667,DeCrescent 178kW PV,United States,112.5,20.59,26.7,63
2/12/2025,1926.184,4.590196125,MAWC,Maldives,419.63,23.09,27.7,87
2/12/2025,57.219,0.880292308,Feuerwehr,Switzerland,65,7.4,6.5,93
2/12/2025,231.47,0.464407528,Schipper Power- Three,Netherlands,498.42,3.41,3.2,99
2/13/2025,1436,2.84708798,Pentaari,Greece,504.375,3.72,1.8,100
2/13/2025,0.323,0.002871111,DeCrescent 178kW PV,United States,112.5,22.41,26.9,70
2/13/2025,510.33,1.02389551,Schipper Power- Three,Netherlands,498.42,4.82,0.6,83
2/13/2025,125.777,1.370119826,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,7.66,4.2,92
2/13/2025,19.221,0.38442,Wray Farms,United Kingdom,50,3.27,3.5,97
2/13/2025,1854.635,4.419691156,MAWC,Maldives,419.63,24.18,27.5,75
2/13/2025,444.249,0.876057977,siris-D-500kW,Greece,507.1,5.71,3.1,90
2/13/2025,10.227,0.157338462,Feuerwehr,Switzerland,65,1.97,5,98
2/13/2025,641.421,2.538069801,Wannon Water,Australia,252.72,13.74,24.6,75
2/13/2025,499.803,4.627805556,Nugali,Brazil,108,23.51,25.5,76
2/14/2025,538.776,4.988666667,Nugali,Brazil,108,18.98,24.3,68
2/14/2025,1579.962,3.765131187,MAWC,Maldives,419.63,26.07,27.3,67
2/14/2025,318.05,0.638116448,Schipper Power- Three,Netherlands,498.42,3.48,1.2,92
2/14/2025,0.114,0.001753846,Feuerwehr,Switzerland,65,6.19,-0.5,96
2/14/2025,1218.399,4.821141975,Wannon Water,Australia,252.72,20.16,16.9,53
2/14/2025,751,1.488971499,Pentaari,Greece,504.375,4.62,3.4,100
2/14/2025,2.468,0.021937778,DeCrescent 178kW PV,United States,112.5,22.38,27.6,67
2/14/2025,31.814,0.63628,Wray Farms,United Kingdom,50,4.33,2.2,84
2/14/2025,450.894,0.889161901,siris-D-500kW,Greece,507.1,7.65,6.1,100
2/14/2025,9.76,0.106318083,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,7.08,1.5,91
2/15/2025,467.57,0.93810441,Schipper Power- Three,Netherlands,498.42,3.91,1.2,93
2/15/2025,1683.711,3.320274108,siris-D-500kW,Greece,507.1,11.87,7.2,71
2/15/2025,2007.091,4.783001692,MAWC,Maldives,419.63,25.58,27.3,96
2/15/2025,1456.759,5.764320196,Wannon Water,Australia,252.72,24.39,14.2,40
2/15/2025,591.704,5.478740741,Nugali,Brazil,108,20.15,25.5,87
2/15/2025,50.469,0.776446154,Feuerwehr,Switzerland,65,10.29,-1.8,43
2/15/2025,0.546,0.004853333,DeCrescent 178kW PV,United States,112.5,18.84,26.7,83
2/15/2025,807,1.6,Pentaari,Greece,504.375,6.98,5.2,95
2/15/2025,24.767,0.49534,Wray Farms,United Kingdom,50,1.5,2.1,100
2/15/2025,69.624,0.758431373,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,10.02,-2,34
2/16/2025,646.193,5.983268519,Nugali,Brazil,108,21.39,26.6,91
2/16/2025,2002.835,4.772859424,MAWC,Maldives,419.63,25.21,27.5,58
2/16/2025,394,0.781164808,Pentaari,Greece,504.375,5.02,6.2,100
2/16/2025,44.067,0.677953846,Feuerwehr,Switzerland,65,7.88,-0.3,80
2/16/2025,72.793,1.45586,Wray Farms,United Kingdom,50,4.39,2.1,97
2/16/2025,243.622,0.480422007,siris-D-500kW,Greece,507.1,4.13,8.2,98
2/16/2025,34.836,0.379477124,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,6.25,-2.3,95
2/16/2025,1529.316,6.051424501,Wannon Water,Australia,252.72,17.51,14.7,71
2/16/2025,852.02,1.709441836,Schipper Power- Three,Netherlands,498.42,6.57,0.5,84
2/16/2025,0.541,0.004808889,DeCrescent 178kW PV,United States,112.5,21.19,27.8,82
2/17/2025,1934.688,4.610461597,MAWC,Maldives,419.63,24.95,27.8,99
2/17/2025,21.156,0.325476923,Feuerwehr,Switzerland,65,8.07,-0.5,65
2/17/2025,667,1.322428748,Pentaari,Greece,504.375,9.98,5.3,81
2/17/2025,533.838,4.942944444,Nugali,Brazil,108,19.97,27.8,97
2/17/2025,902.58,1.810882388,Schipper Power- Three,Netherlands,498.42,9.43,-1.2,15
2/17/2025,266.212,0.524969434,siris-D-500kW,Greece,507.1,3.47,7.3,100
2/17/2025,95.582,1.91164,Wray Farms,United Kingdom,50,7.06,1.6,71
2/17/2025,1770.366,7.005246914,Wannon Water,Australia,252.72,27.45,15.1,59
2/17/2025,100.256,1.09211329,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,8.35,-1.9,80
2/17/2025,0.9,0.008,DeCrescent 178kW PV,United States,112.5,20.35,27.6,66
2/18/2025,798.427,1.574496155,siris-D-500kW,Greece,507.1,4.95,5.4,80
2/18/2025,1231.806,4.874192783,Wannon Water,Australia,252.72,14.67,14.6,79
2/18/2025,192.215,1.779768519,Nugali,Brazil,108,11.29,23.7,99
2/18/2025,983,1.948946716,Pentaari,Greece,504.375,7.78,4.9,86
2/18/2025,939.45,1.884856145,Schipper Power- Three,Netherlands,498.42,9.4,-1.2,36
2/18/2025,2.379,0.021146667,DeCrescent 178kW PV,United States,112.5,20.33,27.2,93
2/18/2025,112.177,1.221971678,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,7.17,-1.5,96
2/18/2025,1806.215,4.304303791,MAWC,Maldives,419.63,24.29,27.8,78
2/18/2025,93.223,1.86446,Wray Farms,United Kingdom,50,8.66,2,96
2/18/2025,33.723,0.518815385,Feuerwehr,Switzerland,65,8.71,0,55
2/19/2025,382.654,3.543092593,Nugali,Brazil,108,12.72,23.6,100
2/19/2025,2101,4.165551425,Pentaari,Greece,504.375,12.65,2.4,69
2/19/2025,5.301,0.04712,DeCrescent 178kW PV,United States,112.5,20.84,26.2,67
2/19/2025,789.38,1.583764696,Schipper Power- Three,Netherlands,498.42,7.31,0.9,71
2/19/2025,78.705,1.210846154,Feuerwehr,Switzerland,65,10.63,-0.3,69
2/19/2025,891.362,3.527073441,Wannon Water,Australia,252.72,15.23,15.7,91
2/19/2025,1885.023,3.717260895,siris-D-500kW,Greece,507.1,11.5,3.3,66
2/19/2025,50.913,1.01826,Wray Farms,United Kingdom,50,4.23,3.4,99
2/19/2025,133.785,1.457352941,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,9.87,-2.4,48
2/19/2025,1849.744,4.40803565,MAWC,Maldives,419.63,25.32,27.8,31
2/20/2025,1614.986,6.390416271,Wannon Water,Australia,252.72,20.21,16.2,61
2/20/2025,2789,5.529615861,Pentaari,Greece,504.375,15.88,-0.3,21
2/20/2025,67.752,1.042338462,Feuerwehr,Switzerland,65,8.78,3.2,64
2/20/2025,16.38,0.3276,Wray Farms,United Kingdom,50,2.98,11.1,100
2/20/2025,227.287,2.475893246,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,12.28,-1.2,33
2/20/2025,588.838,5.452203704,Nugali,Brazil,108,18.94,25.2,91
2/20/2025,442.54,0.887885719,Schipper Power- Three,Netherlands,498.42,3.12,5.6,88
2/20/2025,2637.864,5.201861566,siris-D-500kW,Greece,507.1,10.09,1,55
2/20/2025,4.156,0.036942222,DeCrescent 178kW PV,United States,112.5,17.89,24.8,95
2/20/2025,1993.934,4.75164788,MAWC,Maldives,419.63,25.83,28,5
2/21/2025,1998.143,3.940333268,siris-D-500kW,Greece,507.1,6.9,0.7,79
2/21/2025,35.271,0.70542,Wray Farms,United Kingdom,50,6.67,13.4,100
2/21/2025,800.54,1.606155451,Schipper Power- Three,Netherlands,498.42,8.83,12.4,99
2/21/2025,129.975,1.999615385,Feuerwehr,Switzerland,65,10.78,4.5,71
2/21/2025,539.558,4.995907407,Nugali,Brazil,108,20.15,25.4,88
2/21/2025,6.237,0.05544,DeCrescent 178kW PV,United States,112.5,14.49,24.3,96
2/21/2025,219.919,2.395631808,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,12.12,1,23
2/21/2025,1647.001,6.517097974,Wannon Water,Australia,252.72,25.28,17.5,60
2/21/2025,2687,5.327385378,Pentaari,Greece,504.375,15.72,-0.2,18
2/21/2025,1116.18,2.659914687,MAWC,Maldives,419.63,25.75,27.8,5
2/22/2025,542.279,5.021101852,Nugali,Brazil,108,20.06,25.3,78
2/22/2025,6.41,0.056977778,DeCrescent 178kW PV,United States,112.5,13.22,24.4,99
2/22/2025,93.894,1.444523077,Feuerwehr,Switzerland,65,9.21,6,100
2/22/2025,55.706,1.11412,Wray Farms,United Kingdom,50,6.83,10.4,76
2/22/2025,2039.672,4.022228357,siris-D-500kW,Greece,507.1,9.05,-0.3,68
2/22/2025,265.92,0.533525942,Schipper Power- Three,Netherlands,498.42,3.85,10.5,100
2/22/2025,1559.365,6.170326844,Wannon Water,Australia,252.72,25.35,24.6,70
2/22/2025,225.46,2.455991285,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,12.97,1.8,30
2/22/2025,1987.288,4.735810118,MAWC,Maldives,419.63,25.93,27.9,4
2/22/2025,965,1.913258984,Pentaari,Greece,504.375,14.69,-0.7,62
2/23/2025,35.982,0.553569231,Feuerwehr,Switzerland,65,4.38,7.4,92
2/23/2025,2.273,0.020204444,DeCrescent 178kW PV,United States,112.5,12.99,24.1,97
2/23/2025,342.912,0.676221653,siris-D-500kW,Greece,507.1,4.38,1.4,93
2/23/2025,778.19,1.561313751,Schipper Power- Three,Netherlands,498.42,8.3,9.2,69
2/23/2025,156.593,1.7058061,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,9.55,3.1,93
2/23/2025,655,1.298636927,Pentaari,Greece,504.375,14.49,2,33
2/23/2025,17.159,0.34318,Wray Farms,United Kingdom,50,3.12,8.5,73
2/23/2025,1575.401,6.233780469,Wannon Water,Australia,252.72,24,20.6,51
2/23/2025,1072.255,2.555239139,MAWC,Maldives,419.63,25.31,28,12
2/23/2025,579.546,5.366166667,Nugali,Brazil,108,21.7,25.1,81
2/24/2025,49.159,0.98318,Wray Farms,United Kingdom,50,5.94,9.9,68
2/24/2025,208.79,0.418903736,Schipper Power- Three,Netherlands,498.42,1.82,10.4,87
2/24/2025,1298.698,5.138880975,Wannon Water,Australia,252.72,18.21,17.3,62
2/24/2025,7.707,0.068506667,DeCrescent 178kW PV,United States,112.5,17.26,24.9,95
2/24/2025,204.152,0.402587261,siris-D-500kW,Greece,507.1,2.71,2.6,100
2/24/2025,2029.105,4.835462193,MAWC,Maldives,419.63,25.15,28.2,10
2/24/2025,498.855,4.619027778,Nugali,Brazil,108,23.68,25.7,69
2/24/2025,71.526,1.1004,Feuerwehr,Switzerland,65,6.31,6.7,96
2/24/2025,159,0.315241636,Pentaari,Greece,504.375,10.85,3.3,91
2/24/2025,176.296,1.92043573,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,10.25,5.7,80
2/25/2025,1790.192,3.530254388,siris-D-500kW,Greece,507.1,13.04,4.9,55
2/25/2025,1745.984,6.908768598,Wannon Water,Australia,252.72,26.51,17.7,13
2/25/2025,133.517,1.186817778,DeCrescent 178kW PV,United States,112.5,17.97,24.9,95
2/25/2025,188.556,2.053986928,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,10.95,5.7,89
2/25/2025,50.845,1.0169,Wray Farms,United Kingdom,50,9.22,7.5,54
2/25/2025,1849.843,4.408271573,MAWC,Maldives,419.63,24.45,28.1,15
2/25/2025,608.606,5.635240741,Nugali,Brazil,108,23.21,26.2,70
2/25/2025,607.69,1.219232776,Schipper Power- Three,Netherlands,498.42,8.08,7.9,70
2/25/2025,1574,3.120693928,Pentaari,Greece,504.375,10.56,5.2,82
2/25/2025,47.883,0.736661538,Feuerwehr,Switzerland,65,4.73,7.3,83
2/26/2025,422.929,3.759368889,DeCrescent 178kW PV,United States,112.5,19.75,25.8,78
2/26/2025,1486.141,3.54155089,MAWC,Maldives,419.63,21.17,27.8,46
2/26/2025,856.262,1.688546638,siris-D-500kW,Greece,507.1,8.35,7.7,83
2/26/2025,682.382,6.318351852,Nugali,Brazil,108,23.58,27.3,68
2/26/2025,26.424,0.406523077,Feuerwehr,Switzerland,65,3.23,4.6,69
2/26/2025,923.9,1.853657558,Schipper Power- Three,Netherlands,498.42,10.08,6.7,70
2/26/2025,29.927,0.59854,Wray Farms,United Kingdom,50,3.29,4.1,57
2/26/2025,50.079,0.545522876,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,3.83,6,100
2/26/2025,1442.33,5.707225388,Wannon Water,Australia,252.72,23.46,19.9,61
