Date,Generated (kWh),Efficiency,System Name,Location,System Size (kW)
2024-10-18,1036.0,2.053kWh/kW,Pentaari,Greece,504.375
2024-10-18,2019.794,3.949kWh/kW,siris-D-500kW,Greece,507.1
2024-10-18,329.175,1.303kWh/kW,Wannon Water,Australia,252.72
2024-10-18,39.417,0.606kWh/kW,Feuerwehr,Switzerland,65.0
2024-10-18,418.994,3.880kWh/kW,Nugali,Brazil,108.0
2024-10-18,1033.34,2.463kWh/kW,MAWC,Maldives,419.63
2024-10-18,501.743,4.460kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-10-19,33.057,0.509kWh/kW,Feuerwehr,Switzerland,65.0
2024-10-19,217.995,2.018kWh/kW,Nugali,Brazil,108.0
2024-10-19,57.575,1.152kWh/kW,Wray Farms,United Kingdom,50.0
2024-10-19,1271.881,3.031kWh/kW,MAWC,Maldives,419.63
2024-10-19,76.0,0.151kWh/kW,Pentaari,Greece,504.375
2024-10-19,813.13,3.218kWh/kW,Wannon Water,Australia,252.72
2024-10-19,502.025,4.462kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-10-19,2039.527,3.987kWh/kW,siris-D-500kW,Greece,507.1
2024-10-19,38.457,0.419kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-10-19,347.33,0.697kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-10-20,77.788,0.847kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-10-20,1851.92,4.413kWh/kW,MAWC,Maldives,419.63
2024-10-20,446.71,0.896kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-10-20,37.887,0.758kWh/kW,Wray Farms,United Kingdom,50.0
2024-10-20,1666.533,6.594kWh/kW,Wannon Water,Australia,252.72
2024-10-20,267.769,2.479kWh/kW,Nugali,Brazil,108.0
2024-10-20,2680.384,5.240kWh/kW,siris-D-500kW,Greece,507.1
2024-10-20,44.91,0.691kWh/kW,Feuerwehr,Switzerland,65.0
2024-10-20,484.994,4.311kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-10-20,289.0,0.573kWh/kW,Pentaari,Greece,504.375
2024-10-21,2492.0,4.937kWh/kW,Pentaari,Greece,504.375
2024-10-21,1673.303,6.621kWh/kW,Wannon Water,Australia,252.72
2024-10-21,37.322,0.746kWh/kW,Wray Farms,United Kingdom,50.0
2024-10-21,90.321,1.390kWh/kW,Feuerwehr,Switzerland,65.0
2024-10-21,1884.977,4.492kWh/kW,MAWC,Maldives,419.63
2024-10-21,410.675,3.650kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-10-21,255.78,0.513kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-10-21,346.269,3.206kWh/kW,Nugali,Brazil,108.0
2024-10-21,131.432,1.432kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-10-21,2701.274,5.281kWh/kW,siris-D-500kW,Greece,507.1
2024-10-22,2459.0,4.872kWh/kW,Pentaari,Greece,504.375
2024-10-22,76.14,1.171kWh/kW,Feuerwehr,Switzerland,65.0
2024-10-22,1831.945,4.366kWh/kW,MAWC,Maldives,419.63
2024-10-22,147.227,1.604kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-10-22,438.244,3.896kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-10-22,1059.773,4.193kWh/kW,Wannon Water,Australia,252.72
2024-10-22,2686.505,5.252kWh/kW,siris-D-500kW,Greece,507.1
2024-10-22,742.38,1.489kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-10-22,52.175,1.044kWh/kW,Wray Farms,United Kingdom,50.0
2024-10-22,612.615,5.672kWh/kW,Nugali,Brazil,108.0
2024-10-23,87.337,0.951kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-10-23,324.99,0.652kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-10-23,1475.526,3.516kWh/kW,MAWC,Maldives,419.63
2024-10-23,428.095,3.964kWh/kW,Nugali,Brazil,108.0
2024-10-23,81.187,1.624kWh/kW,Wray Farms,United Kingdom,50.0
2024-10-23,2392.0,4.739kWh/kW,Pentaari,Greece,504.375
2024-10-23,2673.351,5.226kWh/kW,siris-D-500kW,Greece,507.1
2024-10-23,24.534,0.377kWh/kW,Feuerwehr,Switzerland,65.0
2024-10-23,1552.592,6.144kWh/kW,Wannon Water,Australia,252.72
2024-10-23,459.25,4.082kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-10-24,2619.304,5.121kWh/kW,siris-D-500kW,Greece,507.1
2024-10-24,34.368,0.374kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-10-24,1800.588,4.291kWh/kW,MAWC,Maldives,419.63
2024-10-24,2551.0,5.054kWh/kW,Pentaari,Greece,504.375
2024-10-24,551.49,1.106kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-10-24,74.61,1.148kWh/kW,Feuerwehr,Switzerland,65.0
2024-10-24,1543.903,6.109kWh/kW,Wannon Water,Australia,252.72
2024-10-24,379.487,3.373kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-10-24,128.133,2.563kWh/kW,Wray Farms,United Kingdom,50.0
2024-10-24,44.616,0.413kWh/kW,Nugali,Brazil,108.0
2024-10-25,2428.535,4.748kWh/kW,siris-D-500kW,Greece,507.1
2024-10-25,0.0,0.000kWh/kW,Nugali,Brazil,108.0
2024-10-25,446.862,3.972kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-10-25,29.943,0.461kWh/kW,Feuerwehr,Switzerland,65.0
2024-10-25,105.957,1.154kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-10-25,2010.0,3.982kWh/kW,Pentaari,Greece,504.375
2024-10-25,636.87,1.278kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-10-25,846.688,2.018kWh/kW,MAWC,Maldives,419.63
2024-10-25,22.122,0.442kWh/kW,Wray Farms,United Kingdom,50.0
2024-10-25,1692.511,6.697kWh/kW,Wannon Water,Australia,252.72
2024-10-26,2600.021,5.083kWh/kW,siris-D-500kW,Greece,507.1
2024-10-26,18.354,0.282kWh/kW,Feuerwehr,Switzerland,65.0
2024-10-26,451.582,4.014kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-10-26,1804.594,4.300kWh/kW,MAWC,Maldives,419.63
2024-10-26,41.938,0.839kWh/kW,Wray Farms,United Kingdom,50.0
2024-10-26,598.44,1.201kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-10-26,105.709,1.152kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-10-26,0.0,0.000kWh/kW,Nugali,Brazil,108.0
2024-10-26,1565.982,6.197kWh/kW,Wannon Water,Australia,252.72
2024-10-26,2320.0,4.596kWh/kW,Pentaari,Greece,504.375
2024-10-27,1483.993,5.872kWh/kW,Wannon Water,Australia,252.72
2024-10-27,2053.285,4.893kWh/kW,MAWC,Maldives,419.63
2024-10-27,0.0,0.000kWh/kW,Nugali,Brazil,108.0
2024-10-27,582.71,1.169kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-10-27,444.877,3.954kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-10-27,2574.735,5.034kWh/kW,siris-D-500kW,Greece,507.1
2024-10-27,99.678,1.534kWh/kW,Feuerwehr,Switzerland,65.0
2024-10-27,172.471,1.879kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-10-27,2515.0,4.983kWh/kW,Pentaari,Greece,504.375
2024-10-28,120.004,1.307kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-10-28,252.48,0.507kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-10-28,398.269,3.688kWh/kW,Nugali,Brazil,108.0
2024-10-28,79.071,1.216kWh/kW,Feuerwehr,Switzerland,65.0
2024-10-28,2449.0,4.852kWh/kW,Pentaari,Greece,504.375
2024-10-28,2022.859,4.821kWh/kW,MAWC,Maldives,419.63
2024-10-28,1664.189,6.585kWh/kW,Wannon Water,Australia,252.72
2024-10-28,351.383,3.123kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-10-28,2476.721,4.842kWh/kW,siris-D-500kW,Greece,507.1
2024-10-29,2078.162,4.952kWh/kW,MAWC,Maldives,419.63
2024-10-29,168.665,1.499kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-10-29,283.16,0.568kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-10-29,104.392,1.137kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-10-29,508.045,4.704kWh/kW,Nugali,Brazil,108.0
2024-10-29,2216.0,4.390kWh/kW,Pentaari,Greece,504.375
2024-10-29,1093.637,4.327kWh/kW,Wannon Water,Australia,252.72
2024-10-29,2205.61,4.312kWh/kW,siris-D-500kW,Greece,507.1
2024-10-29,59.538,0.916kWh/kW,Feuerwehr,Switzerland,65.0
2024-10-30,1451.234,2.837kWh/kW,siris-D-500kW,Greece,507.1
2024-10-30,531.424,4.921kWh/kW,Nugali,Brazil,108.0
2024-10-30,349.526,3.107kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-10-30,1346.668,5.329kWh/kW,Wannon Water,Australia,252.72
2024-10-30,26.766,0.412kWh/kW,Feuerwehr,Switzerland,65.0
2024-10-30,2003.249,4.774kWh/kW,MAWC,Maldives,419.63
2024-10-30,359.92,0.722kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-10-30,153.013,1.667kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-10-30,2047.0,4.056kWh/kW,Pentaari,Greece,504.375
2024-10-31,2119.0,4.198kWh/kW,Pentaari,Greece,504.375
2024-10-31,1686.787,3.298kWh/kW,siris-D-500kW,Greece,507.1
2024-10-31,438.595,4.061kWh/kW,Nugali,Brazil,108.0
2024-10-31,387.872,3.448kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-10-31,1175.421,2.801kWh/kW,MAWC,Maldives,419.63
2024-10-31,123.965,1.350kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-10-31,1422.457,5.629kWh/kW,Wannon Water,Australia,252.72
2024-10-31,19.959,0.307kWh/kW,Feuerwehr,Switzerland,65.0
2024-10-31,258.49,0.519kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-10-31,4.885,0.098kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-01,88.2,1.357kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-01,1614.347,6.388kWh/kW,Wannon Water,Australia,252.72
2024-11-01,2231.289,4.362kWh/kW,siris-D-500kW,Greece,507.1
2024-11-01,118.33,0.237kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-01,312.205,2.775kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-01,2241.0,4.440kWh/kW,Pentaari,Greece,504.375
2024-11-01,21.395,0.428kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-01,411.831,3.813kWh/kW,Nugali,Brazil,108.0
2024-11-01,150.795,1.643kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-01,909.422,2.167kWh/kW,MAWC,Maldives,419.63
2024-11-02,128.267,1.397kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-02,1775.824,4.232kWh/kW,MAWC,Maldives,419.63
2024-11-02,1518.688,6.009kWh/kW,Wannon Water,Australia,252.72
2024-11-02,2307.0,4.571kWh/kW,Pentaari,Greece,504.375
2024-11-02,216.689,1.926kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-02,174.716,1.618kWh/kW,Nugali,Brazil,108.0
2024-11-02,10.65,0.164kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-02,30.284,0.606kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-02,2354.248,4.603kWh/kW,siris-D-500kW,Greece,507.1
2024-11-02,595.46,1.195kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-03,616.36,1.237kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-03,920.556,2.194kWh/kW,MAWC,Maldives,419.63
2024-11-03,30.548,0.611kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-03,1283.0,2.542kWh/kW,Pentaari,Greece,504.375
2024-11-03,1740.548,6.887kWh/kW,Wannon Water,Australia,252.72
2024-11-03,55.792,0.608kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-03,18.813,0.289kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-03,805.622,1.575kWh/kW,siris-D-500kW,Greece,507.1
2024-11-03,165.742,1.535kWh/kW,Nugali,Brazil,108.0
2024-11-03,411.173,3.655kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-04,213.072,1.973kWh/kW,Nugali,Brazil,108.0
2024-11-04,2160.391,4.224kWh/kW,siris-D-500kW,Greece,507.1
2024-11-04,83.737,0.912kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-04,12.59,0.252kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-04,1536.0,3.043kWh/kW,Pentaari,Greece,504.375
2024-11-04,1526.471,3.638kWh/kW,MAWC,Maldives,419.63
2024-11-04,114.205,1.015kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-04,596.48,1.197kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-04,25.131,0.387kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-04,1589.632,6.290kWh/kW,Wannon Water,Australia,252.72
2024-11-05,61.971,0.953kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-05,355.054,3.288kWh/kW,Nugali,Brazil,108.0
2024-11-05,34.913,0.380kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-05,1000.0,1.981kWh/kW,Pentaari,Greece,504.375
2024-11-05,312.572,2.778kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-05,1786.433,7.069kWh/kW,Wannon Water,Australia,252.72
2024-11-05,2290.374,4.478kWh/kW,siris-D-500kW,Greece,507.1
2024-11-05,21.346,0.427kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-05,1120.872,2.671kWh/kW,MAWC,Maldives,419.63
2024-11-05,572.39,1.148kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-06,271.988,2.518kWh/kW,Nugali,Brazil,108.0
2024-11-06,59.661,0.650kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-06,182.452,1.622kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-06,1088.808,4.308kWh/kW,Wannon Water,Australia,252.72
2024-11-06,2085.0,4.131kWh/kW,Pentaari,Greece,504.375
2024-11-06,208.7,0.419kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-06,2389.663,4.672kWh/kW,siris-D-500kW,Greece,507.1
2024-11-06,20.421,0.408kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-06,1971.103,4.697kWh/kW,MAWC,Maldives,419.63
2024-11-06,54.795,0.843kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-07,2429.824,4.750kWh/kW,siris-D-500kW,Greece,507.1
2024-11-07,21.348,0.328kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-07,1132.683,4.482kWh/kW,Wannon Water,Australia,252.72
2024-11-07,26.659,0.290kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-07,295.333,2.735kWh/kW,Nugali,Brazil,108.0
2024-11-07,224.525,1.996kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-07,10.259,0.205kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-07,134.19,0.269kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-07,1612.092,3.842kWh/kW,MAWC,Maldives,419.63
2024-11-07,2266.0,4.489kWh/kW,Pentaari,Greece,504.375
2024-11-08,18.795,0.205kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-08,40.737,0.627kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-08,1599.769,6.330kWh/kW,Wannon Water,Australia,252.72
2024-11-08,254.219,2.260kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-08,13.136,0.263kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-08,94.37,0.189kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-08,2412.0,4.779kWh/kW,Pentaari,Greece,504.375
2024-11-08,938.25,2.236kWh/kW,MAWC,Maldives,419.63
2024-11-08,564.443,5.226kWh/kW,Nugali,Brazil,108.0
2024-11-08,2441.614,4.773kWh/kW,siris-D-500kW,Greece,507.1
2024-11-09,15.423,0.237kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-09,89.35,0.179kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-09,359.109,3.325kWh/kW,Nugali,Brazil,108.0
2024-11-09,12.161,0.243kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-09,2432.884,4.756kWh/kW,siris-D-500kW,Greece,507.1
2024-11-09,428.347,3.808kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-09,18.786,0.205kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-09,854.664,3.382kWh/kW,Wannon Water,Australia,252.72
2024-11-09,2445.0,4.844kWh/kW,Pentaari,Greece,504.375
2024-11-09,1806.982,4.306kWh/kW,MAWC,Maldives,419.63
2024-11-10,16.131,0.248kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-10,296.053,2.632kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-10,18.303,0.366kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-10,98.49,0.198kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-10,1851.644,3.620kWh/kW,siris-D-500kW,Greece,507.1
2024-11-10,480.449,4.449kWh/kW,Nugali,Brazil,108.0
2024-11-10,26.359,0.287kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-10,1815.149,7.182kWh/kW,Wannon Water,Australia,252.72
2024-11-10,358.0,0.709kWh/kW,Pentaari,Greece,504.375
2024-11-10,1668.325,3.976kWh/kW,MAWC,Maldives,419.63
2024-11-11,645.801,5.980kWh/kW,Nugali,Brazil,108.0
2024-11-11,141.527,1.258kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-11,31.938,0.491kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-11,1864.988,3.646kWh/kW,siris-D-500kW,Greece,507.1
2024-11-11,350.0,0.693kWh/kW,Pentaari,Greece,504.375
2024-11-11,1689.699,4.027kWh/kW,MAWC,Maldives,419.63
2024-11-11,1374.649,5.439kWh/kW,Wannon Water,Australia,252.72
2024-11-11,23.328,0.254kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-11,435.72,0.874kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-11,93.317,1.866kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-12,1488.817,3.548kWh/kW,MAWC,Maldives,419.63
2024-11-12,198.735,1.840kWh/kW,Nugali,Brazil,108.0
2024-11-12,30.137,0.328kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-12,177.0,0.351kWh/kW,Pentaari,Greece,504.375
2024-11-12,28.1,0.562kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-12,435.26,0.873kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-12,1057.594,4.185kWh/kW,Wannon Water,Australia,252.72
2024-11-12,12.819,0.197kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-12,229.127,2.037kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-12,626.576,1.225kWh/kW,siris-D-500kW,Greece,507.1
2024-11-13,1787.552,4.260kWh/kW,MAWC,Maldives,419.63
2024-11-13,227.31,0.456kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-13,730.989,6.768kWh/kW,Nugali,Brazil,108.0
2024-11-13,13.524,0.208kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-13,417.242,3.709kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-13,78.546,1.571kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-13,1542.23,6.103kWh/kW,Wannon Water,Australia,252.72
2024-11-13,264.262,0.517kWh/kW,siris-D-500kW,Greece,507.1
2024-11-13,122.0,0.242kWh/kW,Pentaari,Greece,504.375
2024-11-13,30.918,0.337kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-14,122.0,0.242kWh/kW,Pentaari,Greece,504.375
2024-11-14,220.642,0.431kWh/kW,siris-D-500kW,Greece,507.1
2024-11-14,43.074,0.663kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-14,1349.405,5.340kWh/kW,Wannon Water,Australia,252.72
2024-11-14,251.22,0.504kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-14,39.379,0.788kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-14,1519.318,3.621kWh/kW,MAWC,Maldives,419.63
2024-11-14,96.409,1.050kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-14,324.541,2.885kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-14,575.663,5.330kWh/kW,Nugali,Brazil,108.0
2024-11-15,384.857,3.421kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-15,155.2,0.311kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-15,36.777,0.736kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-15,1101.003,2.624kWh/kW,MAWC,Maldives,419.63
2024-11-15,40.485,0.441kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-15,151.715,0.297kWh/kW,siris-D-500kW,Greece,507.1
2024-11-15,847.0,1.678kWh/kW,Pentaari,Greece,504.375
2024-11-15,441.857,4.091kWh/kW,Nugali,Brazil,108.0
2024-11-15,77.571,1.193kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-15,1822.566,7.212kWh/kW,Wannon Water,Australia,252.72
2024-11-16,389.426,3.606kWh/kW,Nugali,Brazil,108.0
2024-11-16,90.47,0.182kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-16,1510.857,5.978kWh/kW,Wannon Water,Australia,252.72
2024-11-16,18.604,0.372kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-16,1568.483,3.738kWh/kW,MAWC,Maldives,419.63
2024-11-16,22.484,0.245kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-16,463.586,0.906kWh/kW,siris-D-500kW,Greece,507.1
2024-11-16,387.066,3.441kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-16,361.0,0.715kWh/kW,Pentaari,Greece,504.375
2024-11-16,63.378,0.975kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-17,2210.0,4.379kWh/kW,Pentaari,Greece,504.375
2024-11-17,317.111,2.819kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-17,1891.298,4.507kWh/kW,MAWC,Maldives,419.63
2024-11-17,636.415,5.893kWh/kW,Nugali,Brazil,108.0
2024-11-17,2321.447,4.539kWh/kW,siris-D-500kW,Greece,507.1
2024-11-17,1181.986,4.677kWh/kW,Wannon Water,Australia,252.72
2024-11-17,60.582,1.212kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-17,60.3,0.928kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-17,92.116,1.003kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-17,320.71,0.643kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-18,482.69,1.150kWh/kW,MAWC,Maldives,419.63
2024-11-18,740.002,6.852kWh/kW,Nugali,Brazil,108.0
2024-11-18,379.8,0.762kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-18,66.854,0.728kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-18,1383.65,5.475kWh/kW,Wannon Water,Australia,252.72
2024-11-18,2289.675,4.476kWh/kW,siris-D-500kW,Greece,507.1
2024-11-18,2191.0,4.341kWh/kW,Pentaari,Greece,504.375
2024-11-18,308.008,2.738kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-18,58.356,0.898kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-18,44.992,0.900kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-19,361.477,3.213kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-19,28.098,0.432kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-19,1187.47,4.699kWh/kW,Wannon Water,Australia,252.72
2024-11-19,360.545,0.859kWh/kW,MAWC,Maldives,419.63
2024-11-19,337.299,3.123kWh/kW,Nugali,Brazil,108.0
2024-11-19,149.74,0.300kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-19,23.811,0.476kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-19,2224.0,4.406kWh/kW,Pentaari,Greece,504.375
2024-11-19,40.771,0.444kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-19,2051.101,4.010kWh/kW,siris-D-500kW,Greece,507.1
2024-11-20,79.355,1.587kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-20,1530.015,2.991kWh/kW,siris-D-500kW,Greece,507.1
2024-11-20,1435.0,2.843kWh/kW,Pentaari,Greece,504.375
2024-11-20,1504.013,5.951kWh/kW,Wannon Water,Australia,252.72
2024-11-20,40.474,0.441kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-20,257.691,2.291kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-20,1063.637,2.535kWh/kW,MAWC,Maldives,419.63
2024-11-20,57.06,0.878kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-20,124.37,0.250kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-20,192.679,1.784kWh/kW,Nugali,Brazil,108.0
2024-11-21,23.427,0.360kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-21,1445.127,3.444kWh/kW,MAWC,Maldives,419.63
2024-11-21,207.92,1.925kWh/kW,Nugali,Brazil,108.0
2024-11-21,1721.01,6.810kWh/kW,Wannon Water,Australia,252.72
2024-11-21,921.0,1.825kWh/kW,Pentaari,Greece,504.375
2024-11-21,72.566,1.451kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-21,37.671,0.335kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-21,246.77,0.495kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-21,600.807,1.175kWh/kW,siris-D-500kW,Greece,507.1
2024-11-21,105.827,1.153kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-22,888.479,1.737kWh/kW,siris-D-500kW,Greece,507.1
2024-11-22,1680.257,6.649kWh/kW,Wannon Water,Australia,252.72
2024-11-22,0.0,0.000kWh/kW,Feuerwehr,Switzerland,65.0
2024-11-22,173.668,1.608kWh/kW,Nugali,Brazil,108.0
2024-11-22,0.117,0.001kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-22,63.197,0.562kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-11-22,84.311,1.686kWh/kW,Wray Farms,United Kingdom,50.0
2024-11-22,462.291,1.102kWh/kW,MAWC,Maldives,419.63
2024-11-22,148.2,0.297kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-11-22,1379.0,2.732kWh/kW,Pentaari,Greece,504.375
2024-11-23,294.364,2.726kWh/kW,Nugali,Brazil,108.0
2024-11-23,14.884,0.162kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-11-23,4.152,0.083kWh/kW,Wray Farms,United Kingdom,50.0
