Date,Generated,Efficiency,System Name,Location,System Size (kW)
9/11/2024,672.393,1.602347306,MAWC,Maldives,419.63
9/10/2024,2096.135,4.995198151,MAWC,Maldives,419.63
9/9/2024,1851.483,4.412179777,MAWC,Maldives,419.63
9/8/2024,1460.693,3.480906989,MAWC,Maldives,419.63
9/7/2024,1768.111,4.213499988,MAWC,Maldives,419.63
9/6/2024,1023.797,2.439761218,MAWC,Maldives,419.63
9/5/2024,1984.357,4.728825394,MAWC,Maldives,419.63
9/4/2024,410.348,0.977880514,MAWC,Maldives,419.63
9/3/2024,1205.122,2.871868074,MAWC,Maldives,419.63
9/2/2024,1617.293,3.854092891,MAWC,Maldives,419.63
9/1/2024,2062.979,4.916185687,MAWC,Maldives,419.63
8/31/2024,703.971,1.677599314,MAWC,Maldives,419.63
8/30/2024,978.989,2.332981436,MAWC,Maldives,419.63
8/29/2024,1614.509,3.847458475,MAWC,Maldives,419.63
8/28/2024,1732.036,4.127531397,MAWC,Maldives,419.63
8/27/2024,2053.193,4.892865143,MAWC,Maldives,419.63
8/26/2024,1963.767,4.679758359,MAWC,Maldives,419.63
8/25/2024,1829.04,4.358696947,MAWC,Maldives,419.63
8/24/2024,1899.426,4.526430427,MAWC,Maldives,419.63
8/23/2024,1016.039,2.421273503,MAWC,Maldives,419.63
8/22/2024,1559.069,3.715342087,MAWC,Maldives,419.63
8/21/2024,1130.74,2.69461192,MAWC,Maldives,419.63
8/20/2024,562.944,1.341524677,MAWC,Maldives,419.63
8/19/2024,1087.591,2.591785621,MAWC,Maldives,419.63
8/18/2024,1832.02,4.365798441,MAWC,Maldives,419.63
8/17/2024,1010.572,2.408245359,MAWC,Maldives,419.63
8/16/2024,473.731,1.128925482,MAWC,Maldives,419.63
8/15/2024,573.488,1.366651574,MAWC,Maldives,419.63
8/14/2024,1402.089,3.341250626,MAWC,Maldives,419.63
8/13/2024,534.735,1.27430117,MAWC,Maldives,419.63
8/12/2024,281.563,0.670979196,MAWC,Maldives,419.63
8/11/2024,315.104,0.750909134,MAWC,Maldives,419.63
8/10/2024,1953.52,4.655339227,MAWC,Maldives,419.63
8/9/2024,1544.311,3.68017301,MAWC,Maldives,419.63
8/8/2024,871.678,2.077253771,MAWC,Maldives,419.63
8/7/2024,1583.691,3.774017587,MAWC,Maldives,419.63
8/6/2024,1727.657,4.117096013,MAWC,Maldives,419.63
8/5/2024,482.097,1.148862093,MAWC,Maldives,419.63
8/4/2024,385.357,0.918325668,MAWC,Maldives,419.63
8/3/2024,1857.836kWh,4.427319305,MAWC,Maldives,419.63
8/2/2024,1031.015kWh,2.456962086,MAWC,Maldives,419.63
8/1/2024,1234.202kWh,2.941167219,MAWC,Maldives,419.63
7/31/2024,1514.383kWh,3.608853037,MAWC,Maldives,419.63
7/30/2024,1457.732kWh,3.473850773,MAWC,Maldives,419.63
7/29/2024,1639.220kWh,3.906346067,MAWC,Maldives,419.63
7/28/2024,1204.942kWh,2.871439125,MAWC,Maldives,419.63
7/27/2024,1477.054kWh,3.519896099,MAWC,Maldives,419.63
7/26/2024,691.613kWh,1.64814956,MAWC,Maldives,419.63
7/25/2024,1643.148kWh,3.915706694,MAWC,Maldives,419.63
7/24/2024,1729.774kWh,4.122140934,MAWC,Maldives,419.63
7/23/2024,1673.311kWh,3.987586684,MAWC,Maldives,419.63
7/22/2024,1934.840kWh,4.610823821,MAWC,Maldives,419.63
7/21/2024,1760.436kWh,4.195210066,MAWC,Maldives,419.63
7/20/2024,1802.897kWh,4.296396826,MAWC,Maldives,419.63
7/19/2024,1421.573kWh,3.387682006,MAWC,Maldives,419.63
7/18/2024,1843.585kWh,4.393358435,MAWC,Maldives,419.63
7/17/2024,1747.906kWh,4.165350428,MAWC,Maldives,419.63
7/16/2024,985.939kWh,2.349543646,MAWC,Maldives,419.63
7/15/2024,1483.197kWh,3.534535186,MAWC,Maldives,419.63
7/14/2024,1707.144kWh,4.068212473,MAWC,Maldives,419.63
7/13/2024,950.647kWh,2.265440984,MAWC,Maldives,419.63
7/12/2024,492.829kWh,1.174437004,MAWC,Maldives,419.63
7/11/2024,1755.244kWh,4.182837261,MAWC,Maldives,419.63
7/10/2024,1849.963kWh,4.408557539,MAWC,Maldives,419.63
7/9/2024,1762.756kWh,4.200738746,MAWC,Maldives,419.63
7/8/2024,1543.550kWh,3.678359507,MAWC,Maldives,419.63
7/7/2024,1022.550kWh,2.436789553,MAWC,Maldives,419.63
7/6/2024,1885.383kWh,4.492965231,MAWC,Maldives,419.63
7/5/2024,1014.367kWh,2.41728904,MAWC,Maldives,419.63
7/4/2024,1536.219kWh,3.660889355,MAWC,Maldives,419.63
7/3/2024,1074.003kWh,2.559404714,MAWC,Maldives,419.63
7/2/2024,1973.097kWh,4.701992231,MAWC,Maldives,419.63
7/1/2024,1642.387kWh,3.913893192,MAWC,Maldives,419.63
6/30/2024,1881.038kWh,4.482610871,MAWC,Maldives,419.63
6/29/2024,1841.938kWh,4.389433549,MAWC,Maldives,419.63
6/28/2024,1211.102kWh,2.886118724,MAWC,Maldives,419.63
6/27/2024,1707.856kWh,4.069909206,MAWC,Maldives,419.63
6/26/2024,859.729kWh,2.048778686,MAWC,Maldives,419.63
6/25/2024,1350.117kWh,3.217398661,MAWC,Maldives,419.63
6/24/2024,340.917,0.812422849,MAWC,Maldives,419.63
6/23/2024,971.695,2.315599457,MAWC,Maldives,419.63
6/22/2024,676.304,1.611667421,MAWC,Maldives,419.63
6/21/2024,725.981,1.730050282,MAWC,Maldives,419.63
6/20/2024,1973.43,4.702785787,MAWC,Maldives,419.63
6/19/2024,1916.857,4.567969402,MAWC,Maldives,419.63
6/18/2024,1942.198,4.628358316,MAWC,Maldives,419.63
6/17/2024,1566.839,3.733858399,MAWC,Maldives,419.63
6/16/2024,499.485,1.190298596,MAWC,Maldives,419.63
6/15/2024,819.536,1.952996688,MAWC,Maldives,419.63
6/14/2024,898.565,2.141326883,MAWC,Maldives,419.63
6/13/2024,1904.948,4.539589638,MAWC,Maldives,419.63
6/12/2024,1898.068,4.523194243,MAWC,Maldives,419.63
6/11/2024,1593.281,3.796871053,MAWC,Maldives,419.63
6/10/2024,1781.51,4.245430498,MAWC,Maldives,419.63
6/9/2024,1514.245,3.608524176,MAWC,Maldives,419.63
6/8/2024,1769.416,4.216609871,MAWC,Maldives,419.63
6/7/2024,620.988,1.479846531,MAWC,Maldives,419.63
6/6/2024,1833.685,4.369766223,MAWC,Maldives,419.63
6/5/2024,1420.306,3.384662679,MAWC,Maldives,419.63
6/4/2024,2098.369,5.000521888,MAWC,Maldives,419.63
6/3/2024,1985.485,4.731513476,MAWC,Maldives,419.63
6/2/2024,1705.329,4.063887234,MAWC,Maldives,419.63
6/1/2024,2017.444,4.807673427,MAWC,Maldives,419.63
5/31/2024,1060.494,2.527212068,MAWC,Maldives,419.63
5/30/2024,1387.684,3.306922765,MAWC,Maldives,419.63
5/29/2024,913.337,2.176529323,MAWC,Maldives,419.63
5/28/2024,1057.864,2.520944642,MAWC,Maldives,419.63
5/27/2024,1303.899,3.107258776,MAWC,Maldives,419.63
5/26/2024,1494.841,3.56228344,MAWC,Maldives,419.63
5/25/2024,1742.355,4.152122108,MAWC,Maldives,419.63
5/24/2024,1009.07,2.404666015,MAWC,Maldives,419.63
5/23/2024,1168.588,2.784805662,MAWC,Maldives,419.63
5/22/2024,423.592,1.009441651,MAWC,Maldives,419.63
5/21/2024,1457.823,3.474067631,MAWC,Maldives,419.63
5/20/2024,1556.683,3.709656126,MAWC,Maldives,419.63
5/19/2024,974.629,2.32259133,MAWC,Maldives,419.63
5/18/2024,1304.524,3.108748183,MAWC,Maldives,419.63
5/17/2024,836.642,1.993761171,MAWC,Maldives,419.63
5/16/2024,1527.537,3.6401997,MAWC,Maldives,419.63
5/15/2024,1793.043kWh,4.272914234,MAWC,Maldives,419.63
5/14/2024,1397.396kWh,3.330066964,MAWC,Maldives,419.63
5/13/2024,1666.543kWh,3.971458189,MAWC,Maldives,419.63
5/12/2024,1464.758kWh,3.490594095,MAWC,Maldives,419.63
5/11/2024,2029.161kWh,4.835595644,MAWC,Maldives,419.63
5/10/2024,900.776kWh,2.146595811,MAWC,Maldives,419.63
5/9/2024,1448.694kWh,3.452312752,MAWC,Maldives,419.63
5/8/2024,743.133kWh,1.770924386,MAWC,Maldives,419.63
5/7/2024,1268.245kWh,3.022293449,MAWC,Maldives,419.63
5/6/2024,1794.475kWh,4.276326764,MAWC,Maldives,419.63
5/5/2024,1796.320kWh,4.280723495,MAWC,Maldives,419.63
5/4/2024,1808.799kWh,4.310461597,MAWC,Maldives,419.63
5/3/2024,1448.885kWh,3.452767915,MAWC,Maldives,419.63
5/2/2024,1908.000kWh,4.546862712,MAWC,Maldives,419.63
5/1/2024,832.981kWh,1.985036818,MAWC,Maldives,419.63
4/30/2024,444.929kWh,1.060288826,MAWC,Maldives,419.63
4/29/2024,680.892kWh,1.622600863,MAWC,Maldives,419.63
4/28/2024,1178.739kWh,2.80899602,MAWC,Maldives,419.63
4/27/2024,1907.104kWh,4.544727498,MAWC,Maldives,419.63
4/26/2024,919.927kWh,2.192233634,MAWC,Maldives,419.63
4/25/2024,1944.396kWh,4.633596263,MAWC,Maldives,419.63
4/24/2024,1811.118kWh,4.315987894,MAWC,Maldives,419.63
4/23/2024,2077.752kWh,4.951390511,MAWC,Maldives,419.63
4/22/2024,1539.554kWh,3.668836832,MAWC,Maldives,419.63
4/21/2024,1853.459kWh,4.416888688,MAWC,Maldives,419.63
4/20/2024,2129.466kWh,5.074627648,MAWC,Maldives,419.63
4/19/2024,1286.774kWh,3.066449015,MAWC,Maldives,419.63
4/18/2024,2148.907kWh,5.120956557,MAWC,Maldives,419.63
4/17/2024,1783.446kWh,4.250044086,MAWC,Maldives,419.63
4/16/2024,1541.876kWh,3.674370279,MAWC,Maldives,419.63
4/15/2024,1334.072kWh,3.179162596,MAWC,Maldives,419.63
4/14/2024,2079.442kWh,4.955417868,MAWC,Maldives,419.63
4/13/2024,735.892kWh,1.753668708,MAWC,Maldives,419.63
4/12/2024,739.181kWh,1.761506565,MAWC,Maldives,419.63
4/11/2024,1924.155kWh,4.585360913,MAWC,Maldives,419.63
4/10/2024,982.084kWh,2.340356981,MAWC,Maldives,419.63
4/9/2024,1756.205kWh,4.185127374,MAWC,Maldives,419.63
4/8/2024,2004.565kWh,4.776982103,MAWC,Maldives,419.63
4/7/2024,1198.523kWh,2.856142316,MAWC,Maldives,419.63
4/6/2024,2043.121kWh,4.868863046,MAWC,Maldives,419.63
4/5/2024,1442.815kWh,3.438302791,MAWC,Maldives,419.63
4/4/2024,2030.757kWh,4.839398994,MAWC,Maldives,419.63
4/3/2024,1941.345kWh,4.626325573,MAWC,Maldives,419.63
4/2/2024,1956.166kWh,4.661644782,MAWC,Maldives,419.63
4/1/2024,1942.037kWh,4.627974644,MAWC,Maldives,419.63
3/31/2024,2142.206kWh,5.104987727,MAWC,Maldives,419.63
3/30/2024,1876.902kWh,4.47275457,MAWC,Maldives,419.63
3/29/2024,1378.928kWh,3.286056764,MAWC,Maldives,419.63
3/28/2024,2006.837kWh,4.782396397,MAWC,Maldives,419.63
3/27/2024,1823.530kWh,4.345566332,MAWC,Maldives,419.63
3/26/2024,1675.541kWh,3.992900889,MAWC,Maldives,419.63
3/25/2024,1331.383kWh,3.17275457,MAWC,Maldives,419.63
